0.5972222 10.0000000 1.1995864
0.6000000 10.0000000 1.2273642
0.6027778 10.0000000 1.2551420
0.6055556 10.0000000 1.2829198
0.6083333 10.0000000 1.3106975
0.6111111 10.0000000 1.3384753
0.6138889 10.0000000 1.3662531
0.6166667 10.0000000 1.3940309
0.6194444 10.0000000 1.4218086
0.6222222 10.0000000 1.4495864
0.6250000 10.0000000 1.4773642
0.6277778 10.0000000 1.5051420
0.6305556 10.0000000 1.5329198
0.6333333 10.0000000 1.5606975
0.6361111 10.0000000 1.5884753
0.6388889 10.0000000 1.6162531
0.6416667 10.0000000 1.6440309
0.6444444 10.0000000 1.6718086
0.6472222 10.0000000 1.6995864
0.6500000 10.0000000 1.7273642
0.6527778 10.0000000 1.7551420
0.6555556 10.0000000 1.7829198
0.6583333 10.0000000 1.8106975
0.6611111 10.0000000 1.8384753
0.6638889 10.0000000 1.8662531
0.6666667 10.0000000 1.8940309
0.6694444 10.0000000 1.9218086
0.6722222 10.0000000 1.9495864
0.6750000 10.0000000 1.9773642
0.6777778 10.0000000 2.0051420
0.6805556 10.0000000 2.0329198
0.6833333 10.0000000 2.0606975
0.6861111 10.0000000 2.0884753
0.6888889 10.0000000 2.1162531
0.6916667 10.0000000 2.1440309
0.6944444 10.0000000 2.1718086
0.6972222 10.0000000 2.1995864
0.7000000 10.0000000 2.2273642
0.7027778 10.0000000 2.2551420
0.7055556 10.0000000 2.2829198
0.7083333 10.0000000 2.3106975
0.7111111 10.0000000 2.3384753
0.7138889 10.0000000 2.3662531
0.7166667 10.0000000 2.3940309
0.7194444 10.0000000 2.4218086
0.7222222 10.0000000 2.4495864
0.7250000 10.0000000 2.4773642
0.7277778 10.0000000 2.5051420
0.7305556 10.0000000 2.5329198
0.7333333 10.0000000 2.5606975
0.7361111 10.0000000 2.5884753
0.7388889 10.0000000 2.6162531
0.7416667 10.0000000 2.6440309
0.7444444 10.0000000 2.6718086
0.7472222 10.0000000 2.6995864
0.7500000 10.0000000 2.7273642
0.7527778 10.0000000 2.7551420
0.7555556 10.0000000 2.7829198
0.7583333 10.0000000 2.8106975
0.7611111 10.0000000 2.8384753
0.7638889 10.0000000 2.8662531
0.7666667 10.0000000 2.8940309
0.7694444 10.0000000 2.9218086
0.7722222 10.0000000 2.9495864
0.7750000 10.0000000 2.9773642
0.7777778 10.0000000 3.0051420
0.7805556 10.0000000 3.0329198
0.7833333 10.0000000 3.0606975
0.7861111 10.0000000 3.0884753
0.7888889 10.0000000 3.1162531
0.7916667 10.0000000 3.1440309
0.7944444 10.0000000 3.1718086
0.7972222 10.0000000 3.1995864
0.8000000 10.0000000 3.2273642
0.8027778 10.0000000 3.2551420
0.8055556 10.0000000 3.2829198
0.8083333 10.0000000 3.3106975
0.8111111 10.0000000 3.3384753
0.8138889 10.0000000 3.3662531
0.8166667 10.0000000 3.3940309
0.8194444 10.0000000 3.4218086
0.8222222 10.0000000 3.4495864
0.8250000 10.0000000 3.4773642
0.8277778 10.0000000 3.5051420
0.8305556 10.0000000 3.5329198
0.8333333 10.0000000 3.5606975
0.8361111 10.0000000 3.5884753
0.8388889 10.0000000 3.6162531
0.8416667 10.0000000 3.6440309
0.8444444 10.0000000 3.6718086
0.8472222 10.0000000 3.6995864
0.8500000 10.0000000 3.7273642
0.8527778 10.0000000 3.7551420
0.8555556 10.0000000 3.7829198
0.8583333 10.0000000 3.8106975
0.8611111 10.0000000 3.8384753
0.8638889 10.0000000 3.8662531
0.8666667 10.0000000 3.8940309
0.8694444 10.0000000 3.9218086
0.8722222 10.0000000 3.9495864
0.8750000 10.0000000 3.9773642
0.8777778 10.0000000 4.0051420
0.8805556 10.0000000 4.0329198
0.8833333 10.0000000 4.0606975
0.8861111 10.0000000 4.0884753
0.8888889 10.0000000 4.1162531
0.8916667 10.0000000 4.1440309
0.8944444 10.0000000 4.1718086
0.8972222 10.0000000 4.1995864
0.9000000 10.0000000 4.2273642
0.9027778 10.0000000 4.2551420
0.9055556 10.0000000 4.2829198
0.9083333 10.0000000 4.3106975
0.9111111 10.0000000 4.3384753
0.9138889 10.0000000 4.3662531
0.9166667 10.0000000 4.3940309
0.9194444 10.0000000 4.4218086
0.9222222 10.0000000 4.4495864
0.9250000 10.0000000 4.4773642
0.9277778 10.0000000 4.5051420
0.9305556 10.0000000 4.5329198
0.9333333 10.0000000 4.5606975
0.9361111 10.0000000 4.5884753
0.9388889 10.0000000 4.6162531
0.9416667 10.0000000 4.6440309
0.9444444 10.0000000 4.6718086
0.9472222 10.0000000 3.7167462
0.9500000 10.0000000 2.7616838
0.9527778 10.0000000 1.8066214
0.9555556 10.0000000 0.8515590
0.9583333 10.0000000 -0.1035034
0.9611111 10.0000000 -1.0585658
0.9638889 10.0000000 -2.0136282
0.9666667 10.0000000 -2.9686906
0.9694444 10.0000000 -3.9237530
0.9722222 10.0000000 -4.8788154
0.9750000 10.0000000 -3.8909339
0.9777778 10.0000000 -2.9030523
0.9805556 10.0000000 -1.9151708
0.9833333 10.0000000 -0.9272892
0.9861111 10.0000000 0.0605923
0.9888889 10.0000000 1.0484738
0.9916667 10.0000000 2.0363554
0.9944444 10.0000000 3.0242369
0.9972222 10.0000000 4.0121185
1.0000000 10.0000000 5.0000000
